Interaction_ID,Customer_ID,Interaction_Date,Channel,Team,Customer_Segment,Issue_Category,Priority,Agent_ID,Previous_Interactions,Response_Time_Min,Resolution_Time_Min,Escalated,FCR,CSAT,Resolution_Status,SLA_Breached,Date,Year,Month,Month_Name,Year_Month,Day_Name
INT100010,CUST18277,2026-07-18 14:00:00,Email,Tier 2 Support,Consumer,Product Inquiry,Medium,AG147,5,193.7,117.3,0,1,3.0,Pending,1,2026-07-18,2026,7,July,2026-07,Saturday
INT116565,CUST16287,2026-07-18 14:00:00,Email,Tier 1 Support,Consumer,Product Inquiry,Low,AG173,2,200.6,94.6,0,1,5.0,Pending,0,2026-07-18,2026,7,July,2026-07,Saturday
INT124578,CUST11838,2026-07-18 15:00:00,Phone,Tier 1 Support,Small Business,Billing,Medium,AG142,2,26.6,60.5,0,1,5.0,Resolved,0,2026-07-18,2026,7,July,2026-07,Saturday
INT126636,CUST11462,2026-07-18 15:00:00,Web,Retention,Small Business,Account Access,Low,AG143,3,97.9,66.3,0,1,5.0,Resolved,0,2026-07-18,2026,7,July,2026-07,Saturday
INT104484,CUST18897,2026-07-18 15:00:00,Phone,Technical Support,Consumer,Technical Issue,Medium,AG173,1,44.9,167.3,0,0,5.0,Resolved,0,2026-07-18,2026,7,July,2026-07,Saturday
INT112971,CUST12367,2026-07-18 16:00:00,Social Media,Tier 2 Support,Consumer,Refund,Medium,AG173,2,86.3,101.3,0,1,4.0,Resolved,0,2026-07-18,2026,7,July,2026-07,Saturday
INT100957,CUST10841,2026-07-18 16:00:00,Phone,Technical Support,Small Business,Cancellation,Medium,AG134,1,35.8,149.5,0,0,5.0,Resolved,0,2026-07-18,2026,7,July,2026-07,Saturday
INT106092,CUST14331,2026-07-18 16:00:00,Phone,Tier 1 Support,Enterprise,Product Inquiry,Medium,AG169,4,22.9,43.2,0,1,4.0,Resolved,0,2026-07-18,2026,7,July,2026-07,Saturday
INT123603,CUST15957,2026-07-18 17:00:00,Phone,Billing,Consumer,Cancellation,Low,AG112,2,26.1,71.9,0,1,5.0,Resolved,0,2026-07-18,2026,7,July,2026-07,Saturday
INT117965,CUST14993,2026-07-18 19:00:00,Email,Technical Support,Small Business,Delivery,Low,AG146,0,214.9,135.9,0,1,3.0,Resolved,0,2026-07-18,2026,7,July,2026-07,Saturday
INT119591,CUST13322,2026-07-18 19:00:00,Phone,Tier 1 Support,Consumer,Delivery,Medium,AG117,1,31.5,65.8,0,1,5.0,Resolved,0,2026-07-18,2026,7,July,2026-07,Saturday
INT119767,CUST16567,2026-07-18 19:00:00,Chat,Technical Support,Consumer,Delivery,Critical,AG146,1,45.0,251.0,0,1,4.0,Resolved,1,2026-07-18,2026,7,July,2026-07,Saturday
INT112951,CUST11359,2026-07-18 20:00:00,Phone,Billing,Small Business,Technical Issue,Low,AG108,2,10.4,97.4,0,1,5.0,Resolved,0,2026-07-18,2026,7,July,2026-07,Saturday
INT119617,CUST14762,2026-07-18 23:00:00,Phone,Technical Support,Consumer,Delivery,Medium,AG109,5,32.9,135.9,0,1,5.0,Resolved,0,2026-07-18,2026,7,July,2026-07,Saturday
INT112466,CUST15685,2026-07-18 23:00:00,Email,Retention,Consumer,Billing,Low,AG108,2,207.0,151.6,1,1,3.0,Resolved,0,2026-07-18,2026,7,July,2026-07,Saturday
INT118821,CUST16228,2026-07-19 00:00:00,Phone,Tier 2 Support,Small Business,Delivery,Medium,AG157,1,58.5,124.3,0,1,5.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT128034,CUST15288,2026-07-19 00:00:00,Phone,Tier 1 Support,Enterprise,Technical Issue,Medium,AG175,0,36.8,74.4,0,1,4.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT103861,CUST10488,2026-07-19 01:00:00,Email,Tier 1 Support,Consumer,Cancellation,Medium,AG104,5,212.7,44.3,0,0,4.0,Resolved,1,2026-07-19,2026,7,July,2026-07,Sunday
INT129217,CUST16979,2026-07-19 01:00:00,Phone,Retention,Enterprise,Product Inquiry,Critical,AG153,1,50.6,169.8,0,1,4.0,Resolved,1,2026-07-19,2026,7,July,2026-07,Sunday
INT103306,CUST17272,2026-07-19 01:00:00,Web,Tier 2 Support,Small Business,Technical Issue,High,AG127,0,48.8,147.1,0,0,4.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT126755,CUST17209,2026-07-19 04:00:00,Phone,Tier 1 Support,Consumer,Cancellation,Low,AG176,4,11.1,56.7,1,1,4.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT112333,CUST18488,2026-07-19 05:00:00,Social Media,Tier 1 Support,Consumer,Product Inquiry,Low,AG116,3,78.6,61.3,0,1,5.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT116945,CUST16580,2026-07-19 05:00:00,Email,Technical Support,Consumer,Delivery,Critical,AG145,5,205.1,320.3,1,0,2.0,Resolved,1,2026-07-19,2026,7,July,2026-07,Sunday
INT113629,CUST10149,2026-07-19 06:00:00,Social Media,Tier 2 Support,Enterprise,Account Access,Medium,AG175,4,85.6,130.7,1,1,4.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT101181,CUST17425,2026-07-19 06:00:00,Chat,Tier 1 Support,Small Business,Refund,Low,AG121,1,59.8,55.6,0,1,5.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT129389,CUST13424,2026-07-19 06:00:00,Web,Tier 1 Support,Small Business,Cancellation,Medium,AG114,3,57.1,62.7,0,1,5.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT115298,CUST13270,2026-07-19 07:00:00,Chat,Technical Support,Consumer,Cancellation,High,AG114,5,39.3,241.9,0,1,4.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT109150,CUST17079,2026-07-19 07:00:00,Social Media,Technical Support,Enterprise,Delivery,Medium,AG119,6,77.9,299.1,0,1,4.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT107594,CUST15428,2026-07-19 07:00:00,Web,Retention,Consumer,Refund,Medium,AG127,2,59.9,76.3,0,1,5.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT114814,CUST18805,2026-07-19 08:00:00,Email,Tier 1 Support,Consumer,Account Access,Medium,AG145,3,247.4,67.0,0,1,5.0,Resolved,1,2026-07-19,2026,7,July,2026-07,Sunday
INT102129,CUST16590,2026-07-19 08:00:00,Social Media,Tier 1 Support,Small Business,Product Inquiry,Low,AG105,5,75.0,50.5,0,1,5.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT125301,CUST11864,2026-07-19 09:00:00,Social Media,Technical Support,Enterprise,Technical Issue,Critical,AG102,2,124.4,226.8,0,1,3.0,Resolved,1,2026-07-19,2026,7,July,2026-07,Sunday
INT105810,CUST12701,2026-07-19 09:00:00,Chat,Billing,Small Business,Cancellation,Medium,AG164,0,22.1,81.3,0,1,5.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT100237,CUST16418,2026-07-19 09:00:00,Chat,Tier 2 Support,Enterprise,Technical Issue,Medium,AG105,0,40.5,94.0,0,1,4.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT110982,CUST18274,2026-07-19 10:00:00,Email,Tier 2 Support,Enterprise,Technical Issue,Low,AG175,1,194.8,105.0,1,1,4.0,Transferred,0,2026-07-19,2026,7,July,2026-07,Sunday
INT115692,CUST17324,2026-07-19 10:00:00,Web,Tier 1 Support,Consumer,Product Inquiry,Medium,AG166,4,49.7,84.2,0,1,4.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT102274,CUST12086,2026-07-19 11:00:00,Email,Billing,Consumer,Account Access,Medium,AG113,5,201.8,83.2,1,1,4.0,Resolved,1,2026-07-19,2026,7,July,2026-07,Sunday
INT108427,CUST10984,2026-07-19 11:00:00,Email,Tier 2 Support,Small Business,Delivery,Medium,AG101,2,195.5,122.9,1,0,3.0,Pending,1,2026-07-19,2026,7,July,2026-07,Sunday
INT120476,CUST16381,2026-07-19 12:00:00,Phone,Retention,Small Business,Delivery,Low,AG123,2,34.2,83.2,0,0,4.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT129628,CUST10283,2026-07-19 12:00:00,Chat,Technical Support,Consumer,Cancellation,Medium,AG129,1,10.3,164.4,0,1,5.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT106476,CUST13656,2026-07-19 12:00:00,Web,Tier 2 Support,Enterprise,Product Inquiry,Low,AG102,2,29.7,86.5,0,1,4.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT100951,CUST13968,2026-07-19 14:00:00,Chat,Billing,Consumer,Cancellation,Medium,AG127,3,25.2,58.6,1,1,4.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT127224,CUST13132,2026-07-19 15:00:00,Phone,Technical Support,Small Business,Product Inquiry,Medium,AG173,2,41.1,190.9,0,1,4.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT129540,CUST13739,2026-07-19 15:00:00,Chat,Tier 1 Support,Premium,Technical Issue,Medium,AG153,1,13.1,55.4,0,1,5.0,Pending,0,2026-07-19,2026,7,July,2026-07,Sunday
INT126047,CUST16119,2026-07-19 17:00:00,Phone,Retention,Consumer,Billing,Medium,AG173,4,21.1,107.1,0,1,5.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT120246,CUST17475,2026-07-19 18:00:00,Chat,Tier 2 Support,Small Business,Billing,Medium,AG108,6,16.5,122.3,0,1,4.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT118465,CUST14153,2026-07-19 20:00:00,Phone,Tier 1 Support,Consumer,Refund,Medium,AG121,3,32.3,50.5,0,1,5.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT114525,CUST11204,2026-07-19 20:00:00,Chat,Tier 2 Support,Consumer,Product Inquiry,Medium,AG169,0,21.5,119.6,0,1,5.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT112509,CUST18325,2026-07-19 21:00:00,Email,Tier 1 Support,Small Business,Account Access,Medium,AG114,4,209.6,115.9,0,0,4.0,Resolved,1,2026-07-19,2026,7,July,2026-07,Sunday
INT106845,CUST18971,2026-07-19 22:00:00,Social Media,Billing,Small Business,Technical Issue,Medium,AG115,4,93.9,104.4,0,1,5.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT118424,CUST14004,2026-07-19 22:00:00,Chat,Tier 2 Support,Consumer,Technical Issue,High,AG141,3,46.2,137.1,0,1,5.0,Pending,0,2026-07-19,2026,7,July,2026-07,Sunday
INT102958,CUST10795,2026-07-19 23:00:00,Email,Tier 2 Support,Consumer,Product Inquiry,Medium,AG153,1,224.1,128.0,0,1,4.0,Resolved,1,2026-07-19,2026,7,July,2026-07,Sunday
INT105591,CUST13783,2026-07-19 23:00:00,Phone,Retention,Consumer,Technical Issue,High,AG148,1,35.0,129.6,0,1,4.0,Resolved,0,2026-07-19,2026,7,July,2026-07,Sunday
INT127298,CUST12163,2026-07-20 00:00:00,Chat,Billing,Consumer,Technical Issue,Medium,AG108,0,33.0,89.4,0,1,4.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT107944,CUST14760,2026-07-20 00:00:00,Chat,Billing,Consumer,Complaint,Critical,AG104,1,41.3,148.6,0,0,4.0,Resolved,1,2026-07-20,2026,7,July,2026-07,Monday
INT110102,CUST18328,2026-07-20 00:00:00,Chat,Tier 1 Support,Consumer,Billing,Low,AG152,3,38.1,45.3,0,1,5.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT120613,CUST11451,2026-07-20 01:00:00,Phone,Technical Support,Consumer,Billing,Medium,AG159,1,34.4,187.3,0,1,5.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT126293,CUST18160,2026-07-20 01:00:00,Email,Billing,Small Business,Cancellation,Low,AG116,3,187.8,58.1,1,1,4.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT123823,CUST14777,2026-07-20 02:00:00,Phone,Tier 1 Support,Premium,Technical Issue,Medium,AG176,4,35.1,66.9,0,1,5.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT109191,CUST11536,2026-07-20 02:00:00,Phone,Tier 1 Support,Enterprise,Billing,Low,AG134,3,73.4,71.9,1,1,4.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT125512,CUST18605,2026-07-20 02:00:00,Phone,Billing,Consumer,Billing,Low,AG178,1,21.5,79.1,0,1,4.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT125492,CUST12119,2026-07-20 02:00:00,Email,Technical Support,Small Business,Billing,Low,AG132,8,211.5,115.2,0,1,3.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT124279,CUST16893,2026-07-20 02:00:00,Chat,Tier 2 Support,Consumer,Product Inquiry,Critical,AG165,1,63.0,196.2,0,0,3.0,Resolved,1,2026-07-20,2026,7,July,2026-07,Monday
INT114895,CUST15432,2026-07-20 03:00:00,Email,Tier 1 Support,Premium,Complaint,Medium,AG116,1,214.0,50.6,0,0,4.0,Resolved,1,2026-07-20,2026,7,July,2026-07,Monday
INT103087,CUST11691,2026-07-20 04:00:00,Email,Tier 1 Support,Consumer,Technical Issue,Medium,AG178,4,203.9,48.8,1,0,3.0,Resolved,1,2026-07-20,2026,7,July,2026-07,Monday
INT103746,CUST10507,2026-07-20 05:00:00,Phone,Technical Support,Enterprise,Product Inquiry,Medium,AG166,3,30.3,178.9,1,1,5.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT121531,CUST18648,2026-07-20 05:00:00,Email,Tier 2 Support,Premium,Billing,Low,AG141,2,212.3,124.3,0,1,3.0,Pending,0,2026-07-20,2026,7,July,2026-07,Monday
INT119730,CUST12562,2026-07-20 05:00:00,Chat,Retention,Consumer,Complaint,Low,AG134,1,21.5,88.8,0,1,5.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT127437,CUST10293,2026-07-20 05:00:00,Phone,Retention,Consumer,Billing,Medium,AG110,4,28.2,96.5,0,0,5.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT118878,CUST13732,2026-07-20 06:00:00,Social Media,Tier 1 Support,Premium,Technical Issue,Medium,AG134,1,80.5,78.4,0,1,4.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT128377,CUST12891,2026-07-20 07:00:00,Phone,Tier 1 Support,Consumer,Cancellation,High,AG148,2,51.3,60.9,0,1,5.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT107080,CUST16096,2026-07-20 07:00:00,Email,Technical Support,Consumer,Delivery,Medium,AG162,0,205.5,136.7,0,1,3.0,Resolved,1,2026-07-20,2026,7,July,2026-07,Monday
INT101135,CUST15957,2026-07-20 08:00:00,Email,Tier 1 Support,Premium,Cancellation,Low,AG102,2,207.4,91.8,0,1,5.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT115695,CUST15021,2026-07-20 08:00:00,Email,Tier 1 Support,Consumer,Delivery,Medium,AG104,4,206.3,67.6,0,1,3.0,Resolved,1,2026-07-20,2026,7,July,2026-07,Monday
INT121028,CUST10957,2026-07-20 08:00:00,Chat,Tier 2 Support,Enterprise,Complaint,Medium,AG154,1,45.9,97.1,0,0,4.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT113838,CUST16015,2026-07-20 08:00:00,Social Media,Technical Support,Small Business,Product Inquiry,High,AG143,4,80.4,203.1,1,0,3.0,Pending,1,2026-07-20,2026,7,July,2026-07,Monday
INT109225,CUST16244,2026-07-20 09:00:00,Chat,Tier 2 Support,Consumer,Account Access,Critical,AG154,2,34.1,180.0,0,0,4.0,Resolved,1,2026-07-20,2026,7,July,2026-07,Monday
INT120792,CUST18985,2026-07-20 10:00:00,Phone,Billing,Enterprise,Refund,Critical,AG147,1,64.7,124.8,0,1,4.0,Resolved,1,2026-07-20,2026,7,July,2026-07,Monday
INT125001,CUST13461,2026-07-20 10:00:00,Email,Tier 1 Support,Premium,Delivery,Low,AG169,4,206.7,47.3,0,1,4.0,Pending,0,2026-07-20,2026,7,July,2026-07,Monday
INT128478,CUST10852,2026-07-20 10:00:00,Phone,Tier 1 Support,Consumer,Billing,Low,AG132,1,26.2,89.1,0,1,5.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT115342,CUST16593,2026-07-20 11:00:00,Email,Tier 2 Support,Small Business,Billing,Medium,AG175,2,202.4,129.9,0,1,3.0,Resolved,1,2026-07-20,2026,7,July,2026-07,Monday
INT121242,CUST13673,2026-07-20 11:00:00,Chat,Technical Support,Consumer,Product Inquiry,Medium,AG162,1,34.2,166.1,0,1,4.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT125444,CUST15900,2026-07-20 11:00:00,Social Media,Billing,Consumer,Technical Issue,Low,AG121,1,103.2,103.1,0,1,3.0,Pending,0,2026-07-20,2026,7,July,2026-07,Monday
INT128845,CUST17659,2026-07-20 12:00:00,Social Media,Technical Support,Consumer,Billing,Medium,AG133,1,135.2,142.5,0,1,4.0,Resolved,1,2026-07-20,2026,7,July,2026-07,Monday
INT103257,CUST16506,2026-07-20 12:00:00,Chat,Tier 2 Support,Consumer,Delivery,Medium,AG173,5,54.1,114.2,0,1,5.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT114400,CUST14362,2026-07-20 14:00:00,Phone,Technical Support,Consumer,Product Inquiry,Low,AG163,3,29.7,148.4,0,1,4.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT122777,CUST13234,2026-07-20 14:00:00,Phone,Retention,Small Business,Refund,Medium,AG160,3,18.2,93.3,1,0,4.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT121152,CUST10763,2026-07-20 15:00:00,Chat,Billing,Consumer,Cancellation,Medium,AG162,4,26.5,121.8,0,1,4.0,Pending,0,2026-07-20,2026,7,July,2026-07,Monday
INT101623,CUST10083,2026-07-20 15:00:00,Social Media,Tier 2 Support,Small Business,Technical Issue,Medium,AG152,2,85.3,131.4,0,1,5.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT119853,CUST16315,2026-07-20 16:00:00,Chat,Tier 2 Support,Small Business,Technical Issue,Low,AG170,5,43.4,90.7,1,1,4.0,Pending,0,2026-07-20,2026,7,July,2026-07,Monday
INT114838,CUST18305,2026-07-20 16:00:00,Email,Retention,Consumer,Complaint,Medium,AG168,2,212.9,128.6,0,0,4.0,Pending,1,2026-07-20,2026,7,July,2026-07,Monday
INT105132,CUST17484,2026-07-20 17:00:00,Phone,Technical Support,Consumer,Technical Issue,Medium,AG160,3,31.1,164.7,1,1,4.0,Pending,0,2026-07-20,2026,7,July,2026-07,Monday
INT104226,CUST18013,2026-07-20 17:00:00,Chat,Tier 2 Support,Enterprise,Complaint,Medium,AG159,3,18.8,154.3,0,1,5.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT127698,CUST13131,2026-07-20 18:00:00,Web,Retention,Premium,Account Access,Medium,AG114,1,60.7,138.1,0,1,5.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT113553,CUST12089,2026-07-20 19:00:00,Web,Retention,Consumer,Delivery,Medium,AG144,2,37.2,170.5,0,1,4.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT102464,CUST11702,2026-07-20 19:00:00,Phone,Tier 1 Support,Consumer,Product Inquiry,Low,AG103,1,17.4,52.8,1,1,3.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT106604,CUST14039,2026-07-20 19:00:00,Social Media,Retention,Consumer,Product Inquiry,High,AG107,0,137.5,126.8,0,1,4.0,Resolved,1,2026-07-20,2026,7,July,2026-07,Monday
INT106666,CUST13643,2026-07-20 20:00:00,Phone,Tier 1 Support,Premium,Complaint,Medium,AG107,2,30.5,101.9,0,1,5.0,Pending,0,2026-07-20,2026,7,July,2026-07,Monday
INT117602,CUST13821,2026-07-20 20:00:00,Web,Tier 1 Support,Consumer,Technical Issue,Medium,AG140,3,63.3,42.5,0,1,5.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT124568,CUST17594,2026-07-20 20:00:00,Web,Billing,Enterprise,Technical Issue,Medium,AG104,2,67.2,81.4,0,0,4.0,Pending,0,2026-07-20,2026,7,July,2026-07,Monday
INT125298,CUST11753,2026-07-20 22:00:00,Chat,Billing,Consumer,Delivery,Medium,AG124,4,61.3,87.1,0,1,5.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT122682,CUST17562,2026-07-20 22:00:00,Chat,Retention,Consumer,Product Inquiry,High,AG148,1,36.5,181.3,0,1,4.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT126675,CUST17916,2026-07-20 22:00:00,Phone,Technical Support,Small Business,Technical Issue,High,AG152,0,44.7,217.9,0,1,5.0,Resolved,0,2026-07-20,2026,7,July,2026-07,Monday
INT120762,CUST15249,2026-07-20 22:00:00,Social Media,Tier 1 Support,Consumer,Product Inquiry,High,AG157,1,66.0,87.2,0,1,4.0,Pending,1,2026-07-20,2026,7,July,2026-07,Monday
INT100730,CUST18965,2026-07-21 00:00:00,Web,Retention,Small Business,Billing,Medium,AG111,3,80.9,98.8,0,1,5.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT108805,CUST16820,2026-07-21 00:00:00,Email,Tier 1 Support,Consumer,Technical Issue,High,AG108,5,214.2,86.6,0,1,3.0,Resolved,1,2026-07-21,2026,7,July,2026-07,Tuesday
INT115734,CUST13850,2026-07-21 00:00:00,Phone,Tier 1 Support,Consumer,Technical Issue,Low,AG104,2,39.8,52.5,0,1,4.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT117755,CUST18977,2026-07-21 00:00:00,Social Media,Tier 1 Support,Enterprise,Billing,Medium,AG126,0,81.0,56.7,0,1,5.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT119264,CUST11717,2026-07-21 00:00:00,Email,Tier 2 Support,Consumer,Cancellation,High,AG121,1,236.0,175.4,0,1,3.0,Resolved,1,2026-07-21,2026,7,July,2026-07,Tuesday
INT101917,CUST12039,2026-07-21 01:00:00,Email,Technical Support,Consumer,Billing,Medium,AG179,5,218.1,131.7,1,0,3.0,Pending,1,2026-07-21,2026,7,July,2026-07,Tuesday
INT118776,CUST12373,2026-07-21 01:00:00,Web,Tier 2 Support,Consumer,Complaint,Medium,AG171,2,41.0,97.2,0,1,5.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT116177,CUST11975,2026-07-21 01:00:00,Email,Tier 2 Support,Consumer,Delivery,High,AG122,0,202.4,135.3,0,1,5.0,Pending,1,2026-07-21,2026,7,July,2026-07,Tuesday
INT116864,CUST12867,2026-07-21 03:00:00,Social Media,Tier 2 Support,Consumer,Account Access,High,AG167,2,68.6,219.6,1,1,3.0,Resolved,1,2026-07-21,2026,7,July,2026-07,Tuesday
INT121257,CUST13693,2026-07-21 06:00:00,Social Media,Tier 2 Support,Premium,Cancellation,Medium,AG148,1,72.9,102.7,0,1,5.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT115472,CUST12798,2026-07-21 07:00:00,Phone,Billing,Small Business,Refund,Low,AG172,1,39.8,77.6,0,1,5.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT101676,CUST12402,2026-07-21 07:00:00,Email,Tier 1 Support,Consumer,Product Inquiry,Medium,AG167,6,196.0,98.0,1,0,3.0,Resolved,1,2026-07-21,2026,7,July,2026-07,Tuesday
INT114909,CUST13357,2026-07-21 07:00:00,Chat,Tier 1 Support,Enterprise,Billing,Medium,AG144,5,26.0,62.2,0,1,5.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT112861,CUST18348,2026-07-21 07:00:00,Email,Tier 1 Support,Small Business,Cancellation,Low,AG102,2,190.8,76.5,0,1,5.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT115024,CUST13676,2026-07-21 08:00:00,Web,Tier 1 Support,Premium,Refund,Medium,AG156,1,45.5,51.2,0,1,5.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT118323,CUST18247,2026-07-21 08:00:00,Web,Billing,Consumer,Product Inquiry,Medium,AG164,2,42.1,141.7,1,1,4.0,Pending,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT107353,CUST12145,2026-07-21 10:00:00,Phone,Retention,Consumer,Billing,Medium,AG168,5,44.1,80.6,0,0,5.0,Pending,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT129934,CUST11246,2026-07-21 11:00:00,Phone,Billing,Small Business,Account Access,Medium,AG164,3,52.8,88.2,1,1,4.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT128716,CUST12661,2026-07-21 12:00:00,Phone,Technical Support,Premium,Billing,Medium,AG106,0,42.4,157.4,0,0,4.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT105774,CUST14251,2026-07-21 12:00:00,Phone,Billing,Consumer,Cancellation,Medium,AG137,3,18.6,136.8,0,1,5.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT117134,CUST13526,2026-07-21 13:00:00,Phone,Billing,Enterprise,Product Inquiry,Medium,AG158,3,43.7,153.5,0,0,4.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT124932,CUST13024,2026-07-21 14:00:00,Social Media,Tier 2 Support,Premium,Refund,High,AG103,2,115.4,142.5,0,0,4.0,Resolved,1,2026-07-21,2026,7,July,2026-07,Tuesday
INT106975,CUST17493,2026-07-21 14:00:00,Chat,Tier 2 Support,Consumer,Delivery,Low,AG157,2,43.8,79.0,0,1,4.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT102639,CUST18862,2026-07-21 14:00:00,Chat,Retention,Consumer,Delivery,Medium,AG107,1,38.3,118.8,0,1,4.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT115799,CUST12366,2026-07-21 15:00:00,Web,Billing,Consumer,Billing,Low,AG180,3,99.4,63.5,1,0,4.0,Pending,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT128829,CUST17578,2026-07-21 15:00:00,Email,Tier 1 Support,Enterprise,Refund,Medium,AG130,2,203.5,75.1,0,1,4.0,Pending,1,2026-07-21,2026,7,July,2026-07,Tuesday
INT103035,CUST13927,2026-07-21 16:00:00,Web,Retention,Enterprise,Product Inquiry,Medium,AG113,0,59.9,106.6,0,1,5.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT100625,CUST16092,2026-07-21 16:00:00,Chat,Billing,Consumer,Delivery,Medium,AG104,4,49.0,119.0,1,1,4.0,Transferred,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT111465,CUST18334,2026-07-21 16:00:00,Chat,Billing,Consumer,Technical Issue,Medium,AG106,2,22.0,93.6,0,1,5.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT121549,CUST18053,2026-07-21 17:00:00,Web,Billing,Consumer,Cancellation,Medium,AG175,3,28.2,59.3,0,1,5.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT126154,CUST10905,2026-07-21 17:00:00,Phone,Tier 1 Support,Premium,Delivery,Medium,AG143,0,37.1,119.7,0,1,4.0,Resolved,0,2026-07-21,2026,7,July,2026-07,Tuesday
INT116493,CUST18294,2026-07-21 18:00:00,Web,Technical Support,Premium,Technical Issue,High,AG147,0,65.6,176.6,0,1,5.0,Resolved,1,2026-07-21,2026,7,July,2026-07,Tuesday
